Resnet,False,False,False,False,0,4,93.00154303486937,85.03333256456457,69.17267917197908,80.12907205482523
Resnet,False,False,False,True,0,4,92.20152810935427,87.47217843598199,67.09416667397547,77.894150001823
Resnet,False,False,False,False,1,4,93.3343673886275,89.17930585107217,72.99275762729441,82.94839074238595
Resnet,False,False,False,True,1,4,92.09737874299361,88.89099367061448,63.66527837738952,74.50550341920135
Resnet,False,False,False,False,2,4,93.0713417672249,84.65803809721419,69.16308261002871,79.96725962976156
Resnet,False,False,False,True,2,4,91.95920798193134,86.51884301222769,62.94029744925078,73.79842514265879
Resnet,False,False,False,False,3,4,92.86648175611855,88.06754327257863,69.03935527495271,80.05083796130468
Resnet,False,False,False,True,3,4,92.44425064037044,84.56997487286874,67.85221403366577,78.67844300825367
Resnet,False,False,False,False,4,4,93.22641347920342,85.2651529217445,68.17012490522734,78.6845294456941
Resnet,False,False,False,True,4,4,92.33552850590473,89.35769370726729,66.34574027378444,77.2006824365753
Resnet,False,False,False,False,5,4,93.47363561403496,86.40031253010385,71.5683109318005,81.51751891025224
Resnet,False,False,False,True,5,4,92.61757684262435,87.06611423444807,67.87927429148755,78.77927852547518
Resnet,False,False,False,False,6,4,92.80923069944329,80.84545814749336,63.85217230110365,74.35723137639206
Resnet,False,False,False,True,6,4,92.6899363251187,87.8206569359034,71.6169571006687,81.73970453566588
Resnet,False,False,False,False,7,4,92.98149601949682,85.48229216651185,65.4807514341864,75.82487233393174
Resnet,False,False,False,True,7,4,92.38901160166142,86.65869306560131,67.66753327073167,78.40340059091601
Resnet,False,False,False,False,8,4,93.32990436695697,87.57704545987879,71.63659525686724,82.16086845875911
Resnet,False,False,False,True,8,4,92.37814670464381,86.72402619312345,67.90515148736537,78.56651876697269
Resnet,False,False,False,False,9,4,93.54738521803324,87.9107009190751,72.99420406922856,82.86787762960758
Resnet,False,False,False,True,9,4,92.3173105977742,89.18813869746378,65.86316776954885,76.82916504665258
