Unet,False,False,False,False,0,2.0,93.68471458976417,82.1722597812942,65.71824055132407,75.83807207969578
Unet,False,False,False,True,0,2.0,92.96309520064209,88.22613170443508,73.27488271616971,83.15489909108506
Unet,False,False,False,False,1,2.0,92.64355016546104,82.06582835336592,65.06964926512052,75.91928369137617
Unet,False,False,False,True,1,2.0,93.26833661719054,79.12247246141996,65.45628071269037,75.88173541727014
Unet,False,False,False,False,2,2.0,92.64409889763364,84.87039337258423,69.9053874551734,80.70323614698837
Unet,False,False,False,True,2,2.0,92.15525169613115,87.78542603731647,62.53322935081928,73.06947471653201
Unet,False,False,False,False,3,2.0,92.67683991726582,88.63257113523557,65.23507680204685,75.98894087859043
Unet,False,False,False,True,3,2.0,92.27121709527528,81.23132384111071,62.69857963601836,73.49859530103242
Unet,False,False,False,False,4,2.0,92.50680610804756,87.3770016169705,70.86730402777548,81.58901618251558
Unet,False,False,False,True,4,2.0,92.8183762356534,86.79409240218995,66.29464538310182,77.37472548468006
Unet,False,False,False,False,5,2.0,92.92918355237502,87.10179885355373,69.01654687945728,79.90907563711318
Unet,False,False,False,True,5,2.0,92.6498422943736,87.01324400806544,69.34557287489268,79.82943253501789
Unet,False,False,False,False,6,2.0,91.49300512808506,72.20012631872646,57.665257046601766,66.61608130923237
Unet,False,False,False,True,6,2.0,92.14888640292891,69.40757303910473,53.22533767814092,62.526169838418944
Unet,False,False,False,False,7,2.0,92.67127943125007,83.94912565291331,63.30648790873936,73.67796762210843
Unet,False,False,False,True,7,2.0,92.54276635642569,88.33819246479982,72.05937822378168,82.54239452498003
Unet,False,False,False,False,8,2.0,92.66004871278408,84.2703160675727,66.67687774128169,77.85928793779051
Unet,False,False,False,True,8,2.0,93.08795006098244,86.06599259351768,72.2698798626139,82.18890603715631
Unet,False,False,False,False,9,2.0,92.5922985805396,78.96287995988564,61.625961221191176,71.51116351859442
Unet,False,False,False,True,9,2.0,92.39914485578221,81.643088184766,62.307967855326254,72.65519221579696
