Resnet,False,False,False,False,0,4,93.00154303486937,85.03333256456457,69.17267917197908,80.12907205482523
Resnet,False,False,False,True,0,4,92.86428682742812,88.70114850866739,66.33213038988683,76.9359109254811
Resnet,False,False,False,False,1,4,93.3343673886275,89.17930585107217,72.99275762729441,82.94839074238595
Resnet,False,False,False,True,1,4,93.03512544383287,89.20853729312965,68.15356363832197,78.73683784661772
Resnet,False,False,False,False,2,4,93.0713417672249,84.65803809721419,69.16308261002871,79.96725962976156
Resnet,False,False,False,True,2,4,92.639891950977,85.88310563589519,65.40622637259537,76.21147568166228
Resnet,False,False,False,False,3,4,92.86648175611855,88.06754327257863,69.03935527495271,80.05083796130468
Resnet,False,False,False,True,3,4,93.08908410747249,89.27774015942633,71.65016724144631,81.78756178526763
Resnet,False,False,False,False,4,4,93.22641347920342,85.2651529217445,68.17012490522734,78.6845294456941
Resnet,False,False,False,True,4,4,92.71726318731449,82.55683818682031,64.24734505962638,74.93147197148369
Resnet,False,False,False,False,5,4,93.47363561403496,86.40031253010385,71.5683109318005,81.51751891025224
Resnet,False,False,False,True,5,4,92.2533284264483,88.83946267415892,63.73113480930436,74.65506465313389
Resnet,False,False,False,False,6,4,92.80923069944329,80.84545814749336,63.85217230110365,74.35723137639206
Resnet,False,False,False,True,6,4,92.94246287095208,86.64444890985425,68.45311242810422,79.19666583142974
Resnet,False,False,False,False,7,4,92.98149601949682,85.48229216651185,65.4807514341864,75.82487233393174
Resnet,False,False,False,True,7,4,93.52386289890086,90.23119926716234,74.38293812133958,83.91175723951137
Resnet,False,False,False,False,8,4,93.32990436695697,87.57704545987879,71.63659525686724,82.16086845875911
Resnet,False,False,False,True,8,4,92.90723426547078,89.08769258195818,67.99971072005832,78.61458952440346
Resnet,False,False,False,False,9,4,93.54738521803324,87.9107009190751,72.99420406922856,82.86787762960758
Resnet,False,False,False,True,9,4,91.99253431588097,84.06127454270464,64.98162836740586,76.18636720366439
