Unet,False,False,False,False,0,2.0,92.22363476655931,87.23122586606056,68.86036808795876,79.70440902838335
Unet,False,False,False,True,0,2.0,91.66560773327187,84.3880938770624,70.31944233530938,81.16687041542076
Unet,False,False,False,False,1,2.0,91.97343682199177,79.08894121534877,61.401424980242204,70.83273045871363
Unet,False,False,False,True,1,2.0,92.60411713303898,87.81231876293994,74.30701076375114,84.2425817857905
Unet,False,False,False,False,2,2.0,91.42670666110892,83.76565065332628,66.48744530653467,77.87102488106706
Unet,False,False,False,True,2,2.0,90.98486076640376,84.31602086089447,63.880684349821884,75.57771379461371
Unet,False,False,False,False,3,2.0,91.33377457140976,86.92194273813372,68.63345564411168,79.72953328842492
Unet,False,False,False,True,3,2.0,91.40384224722571,85.75705523955754,69.48720659948904,80.71277099468446
Unet,False,False,False,False,4,2.0,91.61041973365593,85.79539198075754,67.50371189998721,78.79298558666201
Unet,False,False,False,True,4,2.0,91.82665583230599,85.70682066777539,70.79044099918342,81.13614992397699
Unet,False,False,False,False,5,2.0,91.81985349110397,87.2687695287504,69.26614357422982,80.51991963122681
Unet,False,False,False,True,5,2.0,90.6596874883363,81.1788946328775,63.179128700184926,74.77605527571517
Unet,False,False,False,False,6,2.0,91.0196987253766,85.33703582099128,66.05231438844208,77.74959329089029
Unet,False,False,False,True,6,2.0,91.90734370784152,86.10637697248397,61.39546233244288,71.23582776190199
Unet,False,False,False,False,7,2.0,92.29494894468976,84.81497067429757,65.33757521717651,76.29674503403277
Unet,False,False,False,True,7,2.0,92.84162924548004,86.53954831517842,68.02398837454449,78.79490070240327
Unet,False,False,False,False,8,2.0,92.17467215564554,84.10711504553674,67.75206902942195,79.04026589882845
Unet,False,False,False,True,8,2.0,92.11786726445594,81.4708401290681,65.00196508924867,76.05403966867516
Unet,False,False,False,False,9,2.0,91.8376749127662,84.70401641058466,65.1879548678769,76.48232558164317
Unet,False,False,False,True,9,2.0,91.4505112938808,86.22354617566147,68.86144952352984,80.16730328670798
